Date,Open,High,Low,Close,Adj Close,Volume
2007-03-21,11620.000000,11700.000000,11500.000000,11580.000000,8510.709961,12559600
2007-03-22,11700.000000,11780.000000,11640.000000,11640.000000,8554.807617,22119900
2007-03-23,11680.000000,11720.000000,11520.000000,11600.000000,8525.413086,17271600
2007-03-26,11640.000000,11700.000000,11560.000000,11680.000000,8584.204102,15899800
2007-03-27,11640.000000,11660.000000,11540.000000,11600.000000,8525.413086,18780200
2007-03-28,11600.000000,11600.000000,11400.000000,11440.000000,8407.821289,22607300
2007-03-29,11300.000000,11480.000000,11280.000000,11380.000000,8363.719727,30754300
2007-03-30,11380.000000,11380.000000,11240.000000,11260.000000,8275.528320,22767000
2007-04-02,11280.000000,11420.000000,11280.000000,11320.000000,8319.623047,20035050
2007-04-03,11340.000000,11560.000000,11320.000000,11480.000000,8437.214844,19676650
2007-04-04,11660.000000,11940.000000,11620.000000,11900.000000,8745.895508,44768400
2007-04-05,12020.000000,12060.000000,11820.000000,11860.000000,8716.494141,15772300
2007-04-06,11920.000000,11960.000000,11680.000000,11740.000000,8628.300781,15445750
2007-04-09,11800.000000,11800.000000,11660.000000,11680.000000,8584.204102,12778300
2007-04-10,11680.000000,11780.000000,11520.000000,11560.000000,8496.012695,22281600
2007-04-11,11680.000000,12020.000000,11660.000000,11980.000000,8804.692383,42482950
2007-04-12,11940.000000,12080.000000,11880.000000,12080.000000,8878.185547,34352850
2007-04-13,12080.000000,12200.000000,11900.000000,12040.000000,8848.785156,35876550
2007-04-16,11980.000000,12060.000000,11860.000000,11860.000000,8716.494141,20227200
2007-04-17,11920.000000,11980.000000,11760.000000,11860.000000,8716.494141,22060000
2007-04-18,11800.000000,11820.000000,11620.000000,11660.000000,8569.506836,25200000
2007-04-19,11620.000000,11640.000000,11360.000000,11440.000000,8407.821289,32114150
2007-04-20,11480.000000,11560.000000,11420.000000,11460.000000,8422.518555,16748300
2007-04-23,11560.000000,11680.000000,11400.000000,11400.000000,8378.421875,18575450
2007-04-24,11480.000000,11540.000000,11360.000000,11420.000000,8393.119141,25104600
2007-04-25,11520.000000,11560.000000,11240.000000,11280.000000,8290.224609,29520750
2007-04-26,11400.000000,11620.000000,11400.000000,11600.000000,8525.413086,27133550
2007-04-27,11620.000000,11740.000000,11460.000000,11600.000000,8525.413086,30426400
2007-04-30,11600.000000,11660.000000,11380.000000,11480.000000,8437.214844,18851000
2007-05-02,11400.000000,11600.000000,11400.000000,11500.000000,8451.913086,16500000
2007-05-03,11560.000000,11620.000000,11460.000000,11480.000000,8437.214844,14666550
2007-05-04,11480.000000,11560.000000,11480.000000,11520.000000,8466.615234,12117750
2007-05-07,11600.000000,11740.000000,11560.000000,11740.000000,8628.300781,29269050
2007-05-08,11760.000000,11860.000000,11580.000000,11640.000000,8554.807617,30470000
2007-05-09,11600.000000,11720.000000,11480.000000,11600.000000,8525.413086,19446550
2007-05-10,11700.000000,11720.000000,11500.000000,11500.000000,8451.913086,21284800
2007-05-11,11500.000000,11540.000000,11380.000000,11460.000000,8422.518555,18063550
2007-05-14,11500.000000,11560.000000,11400.000000,11480.000000,8437.214844,15178550
2007-05-15,11480.000000,11500.000000,11380.000000,11460.000000,8422.518555,16629900
2007-05-16,11380.000000,11480.000000,11380.000000,11400.000000,8378.421875,13728550
2007-05-17,11380.000000,11460.000000,11240.000000,11320.000000,8319.623047,32991650
2007-05-18,11200.000000,11220.000000,10960.000000,11080.000000,8143.238770,44367750
2007-05-21,10940.000000,11160.000000,10920.000000,11040.000000,8113.837402,27085250
2007-05-22,11120.000000,11340.000000,11120.000000,11300.000000,8304.924805,40901450
2007-05-23,11320.000000,11360.000000,11180.000000,11240.000000,8260.827148,18800050
2007-05-25,11000.000000,11140.000000,11000.000000,11040.000000,8113.837402,30527900
2007-05-28,11000.000000,11020.000000,10920.000000,10960.000000,8055.041992,19714700
2007-05-29,10920.000000,10940.000000,10700.000000,10740.000000,7893.356445,34405050
2007-05-30,10740.000000,10740.000000,10500.000000,10640.000000,7819.858887,39442700
2007-05-31,10720.000000,10840.000000,10640.000000,10700.000000,7863.955078,32327800
2007-06-01,10920.000000,11180.000000,10860.000000,11120.000000,8172.634766,48280700
2007-06-04,11320.000000,11560.000000,11260.000000,11440.000000,8407.821289,54176150
2007-06-05,11500.000000,11640.000000,11380.000000,11420.000000,8393.119141,30539250
2007-06-07,11180.000000,11400.000000,11180.000000,11380.000000,8363.719727,24129700
2007-06-08,11240.000000,11520.000000,11220.000000,11440.000000,8407.821289,33649350
2007-06-11,11560.000000,11700.000000,11440.000000,11560.000000,8496.012695,33486900
2007-06-12,11440.000000,11660.000000,11440.000000,11560.000000,8496.012695,17372350
2007-06-13,11500.000000,11540.000000,11340.000000,11460.000000,8422.518555,17896500
2007-06-14,11600.000000,11620.000000,11460.000000,11620.000000,8540.110352,31985700
2007-06-15,11560.000000,11580.000000,11420.000000,11480.000000,8437.214844,24082300
2007-06-18,11600.000000,11800.000000,11520.000000,11780.000000,8657.700195,34236550
2007-06-19,11880.000000,11880.000000,11660.000000,11700.000000,8598.907227,19075450
2007-06-20,11740.000000,11760.000000,11480.000000,11540.000000,8481.316406,28625550
2007-06-21,11720.000000,11840.000000,11720.000000,11780.000000,8657.700195,46066600
2007-06-22,11920.000000,12020.000000,11760.000000,11820.000000,8687.101563,41545600
2007-06-25,11760.000000,11940.000000,11700.000000,11760.000000,8643.000977,19727450
2007-06-26,11820.000000,11860.000000,11660.000000,11760.000000,8643.000977,19325000
2007-06-27,11680.000000,11720.000000,11580.000000,11620.000000,8540.110352,17356150
2007-06-28,11620.000000,11700.000000,11500.000000,11560.000000,8503.331055,20486950
2007-06-29,11560.000000,11580.000000,11320.000000,11320.000000,8326.789063,27230000
2007-07-02,11560.000000,11580.000000,11320.000000,11320.000000,8326.789063,28822950
2007-07-03,11440.000000,11500.000000,11360.000000,11420.000000,8400.349609,25979550
2007-07-04,11460.000000,11680.000000,11440.000000,11560.000000,8503.331055,21507800
2007-07-05,11740.000000,11860.000000,11640.000000,11820.000000,8694.584961,33418800
2007-07-06,12060.000000,12640.000000,11980.000000,12540.000000,9224.197266,82871050
2007-07-09,12760.000000,12980.000000,12660.000000,12860.000000,9459.585938,63496300
2007-07-10,12780.000000,12940.000000,12580.000000,12580.000000,9253.624023,33803150
2007-07-11,12420.000000,12760.000000,12400.000000,12700.000000,9341.895508,26573900
2007-07-12,12700.000000,13040.000000,12680.000000,12920.000000,9503.718750,28582500
2007-07-13,13300.000000,13740.000000,13180.000000,13740.000000,10106.901367,68696450
2007-07-16,13700.000000,13720.000000,12960.000000,13000.000000,9562.569336,48383750
2007-07-18,13160.000000,13240.000000,12800.000000,12800.000000,9415.451172,37695850
2007-07-19,12700.000000,12980.000000,12620.000000,12720.000000,9356.604492,29848650
2007-07-20,12820.000000,13220.000000,12720.000000,13220.000000,9724.394531,28872250
2007-07-23,13060.000000,13200.000000,12980.000000,13160.000000,9680.260742,20428050
2007-07-24,13180.000000,13260.000000,12920.000000,13080.000000,9621.415039,17940900
2007-07-25,12800.000000,13060.000000,12800.000000,12960.000000,9533.145508,19926200
2007-07-26,12980.000000,13040.000000,12520.000000,12520.000000,9209.484375,31223850
2007-07-27,12340.000000,12360.000000,11920.000000,11920.000000,8768.138672,57318200
2007-07-30,11920.000000,12200.000000,11860.000000,12200.000000,8974.103516,30529200
2007-07-31,12300.000000,12320.000000,12180.000000,12280.000000,9032.948242,23017750
2007-08-01,12000.000000,12100.000000,11520.000000,11620.000000,8547.464844,53035500
2007-08-02,11780.000000,11920.000000,11520.000000,11800.000000,8679.868164,29307050
2007-08-03,12000.000000,12140.000000,11780.000000,11800.000000,8679.868164,30259700
2007-08-06,11460.000000,11720.000000,11440.000000,11680.000000,8591.599609,26664700
2007-08-07,11900.000000,11920.000000,11640.000000,11680.000000,8591.599609,15727400
2007-08-08,11800.000000,12040.000000,11740.000000,12040.000000,8856.406250,20627250
2007-08-09,12400.000000,12500.000000,12320.000000,12420.000000,9135.931641,42449700
2007-08-10,12120.000000,12160.000000,11960.000000,12060.000000,8871.123047,30724000
2007-08-13,12120.000000,12340.000000,12020.000000,12260.000000,9018.241211,17635500
2007-08-14,12240.000000,12420.000000,12140.000000,12240.000000,9003.522461,16922600
2007-08-16,11680.000000,11800.000000,11580.000000,11600.000000,8532.752930,50978800
2007-08-17,11740.000000,11800.000000,11360.000000,11440.000000,8415.062500,37513450
2007-08-20,11800.000000,11840.000000,11700.000000,11800.000000,8679.868164,24012750
2007-08-21,11800.000000,11980.000000,11720.000000,11840.000000,8709.290039,18044500
2007-08-22,11920.000000,12040.000000,11840.000000,11880.000000,8738.713867,20210450
2007-08-23,12200.000000,12260.000000,11940.000000,11980.000000,8812.276367,19973500
2007-08-24,11900.000000,11940.000000,11660.000000,11720.000000,8621.020508,18926300
2007-08-27,11820.000000,12000.000000,11500.000000,11540.000000,8488.621094,21689350
2007-08-28,11480.000000,11540.000000,11360.000000,11520.000000,8473.907227,26209000
2007-08-29,11160.000000,11360.000000,11160.000000,11240.000000,8267.941406,32118350
2007-08-30,11500.000000,11560.000000,11380.000000,11440.000000,8415.062500,19231700
2007-08-31,11400.000000,11820.000000,11400.000000,11820.000000,8694.584961,30225900
2007-09-03,11820.000000,11820.000000,11500.000000,11520.000000,8473.907227,19882000
2007-09-04,11520.000000,11660.000000,11420.000000,11500.000000,8459.191406,14962300
2007-09-05,11600.000000,11700.000000,11380.000000,11380.000000,8370.924805,19629900
2007-09-06,11240.000000,11500.000000,11220.000000,11500.000000,8459.191406,17740550
2007-09-07,11500.000000,11500.000000,11320.000000,11500.000000,8459.191406,15746950
2007-09-10,11260.000000,11280.000000,11120.000000,11260.000000,8282.655273,17560000
2007-09-11,11300.000000,11460.000000,11220.000000,11340.000000,8341.503906,13712100
2007-09-12,11360.000000,11400.000000,11180.000000,11200.000000,8238.518555,14680300
2007-09-13,11200.000000,11340.000000,11020.000000,11240.000000,8267.941406,24396000
2007-09-14,11200.000000,11220.000000,11040.000000,11120.000000,8179.672852,24298800
2007-09-17,11020.000000,11040.000000,10880.000000,10900.000000,8017.847168,21488750
2007-09-18,10900.000000,10960.000000,10760.000000,10840.000000,7973.710449,23761000
2007-09-19,11060.000000,11180.000000,10960.000000,11040.000000,8120.825195,28984400
2007-09-20,10940.000000,11040.000000,10800.000000,10920.000000,8032.554688,29019850
2007-09-21,10800.000000,10860.000000,10640.000000,10680.000000,7856.016602,39467450
2007-09-27,11000.000000,11160.000000,10860.000000,11160.000000,8209.095703,49918900
2007-09-28,11520.000000,11540.000000,11400.000000,11500.000000,8459.191406,42891650
2007-10-01,11520.000000,11540.000000,11340.000000,11460.000000,8429.773438,16355000
2007-10-02,11580.000000,11700.000000,11520.000000,11580.000000,8518.039063,30136750
2007-10-04,11260.000000,11400.000000,11200.000000,11300.000000,8312.079102,40348550
2007-10-05,11320.000000,11340.000000,10960.000000,11060.000000,8135.535156,29788950
2007-10-08,11080.000000,11160.000000,10820.000000,11020.000000,8106.116211,28390800
2007-10-09,10820.000000,10900.000000,10660.000000,10740.000000,7900.152832,40724950
2007-10-10,10900.000000,11060.000000,10760.000000,11040.000000,8120.825195,32597150
2007-10-11,11060.000000,11180.000000,10860.000000,11100.000000,8164.962402,30210150
2007-10-12,11020.000000,11440.000000,10940.000000,11140.000000,8194.385742,56563250
2007-10-15,11160.000000,11240.000000,10760.000000,10840.000000,7973.710449,33940050
2007-10-16,10540.000000,10640.000000,10260.000000,10300.000000,7576.495117,66853950
2007-10-17,10320.000000,10440.000000,10160.000000,10300.000000,7576.495117,35884300
2007-10-18,10400.000000,10520.000000,10320.000000,10440.000000,7679.476563,30044750
2007-10-19,10580.000000,10960.000000,10380.000000,10800.000000,7944.288086,48519450
2007-10-22,10420.000000,10660.000000,10380.000000,10440.000000,7679.476563,32305000
2007-10-23,10500.000000,10600.000000,10440.000000,10440.000000,7679.476563,31971400
2007-10-24,10520.000000,10520.000000,10180.000000,10260.000000,7547.073242,40471500
2007-10-25,10220.000000,10360.000000,10000.000000,10140.000000,7458.801270,37307700
2007-10-26,10220.000000,10640.000000,10060.000000,10640.000000,7826.593750,51448600
2007-10-29,10800.000000,11000.000000,10700.000000,10900.000000,8017.847168,40179750
2007-10-30,10900.000000,11000.000000,10740.000000,10880.000000,8003.135742,19168350
2007-10-31,10940.000000,11020.000000,10860.000000,11000.000000,8091.406738,27734300
2007-11-01,11100.000000,11140.000000,10860.000000,10980.000000,8076.689453,26799350
2007-11-02,10800.000000,10960.000000,10760.000000,10800.000000,7944.288086,23918650
2007-11-05,10700.000000,10740.000000,10520.000000,10560.000000,7767.749023,26480000
2007-11-06,10460.000000,10960.000000,10460.000000,10960.000000,8061.979004,30758950
2007-11-07,10980.000000,11460.000000,10940.000000,11400.000000,8385.638672,58695000
2007-11-08,11160.000000,11240.000000,10720.000000,10720.000000,7885.442383,43765000
2007-11-09,10780.000000,11000.000000,10680.000000,10800.000000,7944.288086,31995250
2007-11-12,10600.000000,10680.000000,10480.000000,10640.000000,7826.593750,25916650
2007-11-13,10500.000000,10780.000000,10460.000000,10640.000000,7826.593750,25363050
2007-11-14,10900.000000,10960.000000,10760.000000,10940.000000,8047.268066,29997800
2007-11-15,10920.000000,11420.000000,10900.000000,11400.000000,8385.638672,51098250
2007-11-16,11160.000000,11340.000000,11080.000000,11140.000000,8194.385742,24037250
2007-11-19,11160.000000,11220.000000,10820.000000,10820.000000,7959.001465,22000000
2007-11-20,10600.000000,10700.000000,10520.000000,10620.000000,7811.883789,21515000
2007-11-21,10620.000000,10620.000000,10280.000000,10300.000000,7576.495117,33101550
2007-11-22,10200.000000,10780.000000,10180.000000,10780.000000,7929.576660,38170600
2007-11-23,10700.000000,11200.000000,10700.000000,11140.000000,8194.385742,42924150
2007-11-26,11220.000000,11280.000000,10940.000000,11260.000000,8282.655273,27535000
2007-11-27,11120.000000,11120.000000,10600.000000,10780.000000,7929.576660,33944200
2007-11-28,10860.000000,11040.000000,10720.000000,10880.000000,8003.135742,24418850
2007-11-29,11100.000000,11380.000000,11040.000000,11340.000000,8341.503906,44743400
2007-11-30,11340.000000,11460.000000,11240.000000,11300.000000,8312.079102,29659800
2007-12-03,11100.000000,11360.000000,10880.000000,11320.000000,8326.789063,23272050
2007-12-04,11420.000000,11620.000000,11360.000000,11500.000000,8459.191406,20623650
2007-12-05,11480.000000,11880.000000,11420.000000,11640.000000,8562.175781,23025000
2007-12-06,11960.000000,12240.000000,11940.000000,12240.000000,9003.522461,56259050
2007-12-07,12260.000000,12340.000000,12080.000000,12160.000000,8944.679688,30236750
2007-12-10,12260.000000,12280.000000,12120.000000,12280.000000,9032.948242,22600750
2007-12-11,12280.000000,12280.000000,12060.000000,12060.000000,8871.123047,22424900
2007-12-12,11820.000000,12000.000000,11720.000000,11960.000000,8797.563477,30155400
2007-12-13,11920.000000,11980.000000,11660.000000,11800.000000,8679.868164,34333850
2007-12-14,11660.000000,11760.000000,11480.000000,11620.000000,8547.464844,20064850
2007-12-17,11360.000000,11540.000000,11200.000000,11200.000000,8238.518555,26290000
2007-12-18,11000.000000,11280.000000,10980.000000,11200.000000,8238.518555,21710000
2007-12-20,11180.000000,11360.000000,11080.000000,11180.000000,8223.809570,21968250
2007-12-21,11240.000000,11280.000000,11020.000000,11200.000000,8238.518555,18360750
2007-12-24,11240.000000,11600.000000,11240.000000,11560.000000,8503.331055,18874300
2007-12-26,11580.000000,11680.000000,11440.000000,11520.000000,8473.907227,10745000
2007-12-27,11480.000000,11560.000000,11400.000000,11400.000000,8496.263672,11911800
2007-12-28,11300.000000,11340.000000,11120.000000,11120.000000,8287.583984,14681800
2008-01-02,11180.000000,11200.000000,10840.000000,10880.000000,8108.716309,18047200
2008-01-03,10760.000000,11060.000000,10640.000000,10920.000000,8138.526367,19346500
2008-01-04,10920.000000,10960.000000,10760.000000,10780.000000,8034.187500,17997350
2008-01-07,10360.000000,10480.000000,10340.000000,10380.000000,7736.074707,39787200
2008-01-08,10380.000000,10480.000000,10320.000000,10320.000000,7691.358887,24783700
2008-01-09,10340.000000,10580.000000,10260.000000,10500.000000,7825.507324,23865450
2008-01-10,10440.000000,10580.000000,10320.000000,10320.000000,7691.358887,31551350
2008-01-11,10360.000000,10520.000000,10220.000000,10320.000000,7691.358887,23425150
2008-01-14,10280.000000,10520.000000,10280.000000,10500.000000,7825.507324,22167000
2008-01-15,10660.000000,10820.000000,10420.000000,10640.000000,7929.848633,40283950
2008-01-16,10400.000000,10800.000000,10360.000000,10600.000000,7900.033203,49448100
2008-01-17,10740.000000,11200.000000,10720.000000,11200.000000,8347.206055,42213900
2008-01-18,11040.000000,11440.000000,10960.000000,11340.000000,8451.546875,35586400
2008-01-21,11220.000000,11460.000000,11160.000000,11280.000000,8406.833008,25085050
2008-01-22,11000.000000,11160.000000,10720.000000,10720.000000,7989.469238,43213650
2008-01-23,11040.000000,11120.000000,10760.000000,10800.000000,8049.094727,36303850
2008-01-24,11020.000000,11240.000000,10980.000000,11120.000000,8287.583984,27902000
2008-01-25,11120.000000,11400.000000,11080.000000,11220.000000,8362.113281,26107500
2008-01-28,11060.000000,11300.000000,10720.000000,10780.000000,8034.187500,27213200
2008-01-29,10920.000000,11200.000000,10880.000000,11160.000000,8317.393555,21471250
2008-01-30,11340.000000,11620.000000,11200.000000,11420.000000,8511.169922,35769400
2008-01-31,11580.000000,11940.000000,11420.000000,11900.000000,8868.910156,46767100
2008-02-01,12020.000000,12100.000000,11560.000000,11720.000000,8734.755859,28352100
2008-02-04,12040.000000,12240.000000,12000.000000,12240.000000,9122.302734,46921550
2008-02-05,12100.000000,12360.000000,12020.000000,12260.000000,9137.211914,23207550
2008-02-11,11820.000000,12020.000000,11680.000000,11680.000000,8704.943359,28841250
2008-02-12,11700.000000,11760.000000,11460.000000,11460.000000,8540.980469,18513050
2008-02-13,11760.000000,11760.000000,11400.000000,11480.000000,8555.887695,21558700
2008-02-14,11660.000000,11860.000000,11600.000000,11860.000000,8839.095703,28837050
2008-02-15,11720.000000,11800.000000,11500.000000,11720.000000,8734.755859,20001000
2008-02-18,11640.000000,11740.000000,11420.000000,11540.000000,8600.604492,18412450
2008-02-19,11600.000000,11740.000000,11540.000000,11740.000000,8749.661133,16641000
2008-02-20,11740.000000,11800.000000,11520.000000,11560.000000,8615.512695,18171450
2008-02-21,11580.000000,11920.000000,11580.000000,11880.000000,8853.998047,21269600
2008-02-22,11640.000000,11740.000000,11600.000000,11640.000000,8675.133789,15574600
2008-02-25,11560.000000,11640.000000,11500.000000,11620.000000,8660.229492,15236300
2008-02-26,11620.000000,11720.000000,11380.000000,11420.000000,8511.169922,12393550
2008-02-27,11460.000000,11720.000000,11380.000000,11560.000000,8615.512695,13882800
2008-02-28,11680.000000,11700.000000,11460.000000,11600.000000,8645.323242,14536100
2008-02-29,11540.000000,11540.000000,11200.000000,11200.000000,8347.206055,22988800
2008-03-03,10900.000000,11040.000000,10840.000000,10980.000000,8183.243164,22136800
2008-03-04,11000.000000,11220.000000,11000.000000,11040.000000,8227.960938,16975550
2008-03-05,11020.000000,11320.000000,11020.000000,11240.000000,8377.017578,21097000
2008-03-06,11260.000000,11500.000000,11160.000000,11240.000000,8377.017578,18850600
2008-03-07,11000.000000,11100.000000,10940.000000,11000.000000,8198.151367,20272750
2008-03-10,10960.000000,11220.000000,10900.000000,11080.000000,8257.772461,17898000
2008-03-11,10960.000000,11180.000000,10940.000000,11100.000000,8272.676758,31354900
2008-03-12,11320.000000,11400.000000,11160.000000,11200.000000,8347.206055,24374050
2008-03-13,11020.000000,11180.000000,10940.000000,11000.000000,8198.151367,30835150
2008-03-14,11100.000000,11140.000000,10860.000000,10940.000000,8153.433105,22180950
2008-03-17,11060.000000,11180.000000,10900.000000,11000.000000,8198.151367,40741250
2008-03-18,11040.000000,11440.000000,11040.000000,11360.000000,8466.451172,42480400
2008-03-19,11640.000000,11860.000000,11600.000000,11820.000000,8809.287109,35035300
2008-03-20,11700.000000,12120.000000,11580.000000,12120.000000,9032.868164,32334250
2008-03-21,12180.000000,12200.000000,12040.000000,12140.000000,9047.774414,21574750
2008-03-24,12080.000000,12120.000000,11900.000000,11980.000000,8928.531250,10591650
2008-03-25,12220.000000,12300.000000,12100.000000,12200.000000,9092.495117,21415850
2008-03-26,12380.000000,12380.000000,12180.000000,12240.000000,9122.302734,15949800
2008-03-27,12120.000000,12160.000000,11920.000000,12100.000000,9017.963867,20926650
2008-03-28,12100.000000,12360.000000,12060.000000,12260.000000,9137.211914,25343000
2008-03-31,12340.000000,12580.000000,12240.000000,12460.000000,9286.268555,29338650
2008-04-01,12560.000000,12820.000000,12360.000000,12720.000000,9480.044922,33978600
2008-04-02,13040.000000,13240.000000,13020.000000,13220.000000,9852.686523,38936050
2008-04-03,13220.000000,13340.000000,13120.000000,13240.000000,9867.590820,21675750
2008-04-04,13240.000000,13240.000000,12940.000000,13000.000000,9688.723633,17505650
2008-04-07,12920.000000,13220.000000,12920.000000,13000.000000,9688.723633,18348000
2008-04-08,12860.000000,12960.000000,12720.000000,12920.000000,9629.099609,17081100
2008-04-10,12860.000000,13240.000000,12780.000000,13120.000000,9778.157227,33709550
2008-04-11,13200.000000,13600.000000,13200.000000,13600.000000,10135.893555,39799750
2008-04-14,13400.000000,13560.000000,13240.000000,13560.000000,10106.081055,21013800
2008-04-15,13560.000000,13580.000000,13160.000000,13160.000000,9807.969727,19635700
2008-04-16,13200.000000,13300.000000,12940.000000,13020.000000,9703.629883,25146850
2008-04-17,13360.000000,13420.000000,13200.000000,13220.000000,9852.686523,20221950
2008-04-18,13240.000000,13540.000000,13240.000000,13300.000000,9912.309570,25224400
2008-04-21,13500.000000,13520.000000,13320.000000,13480.000000,10046.459961,21483300
2008-04-22,13400.000000,13580.000000,13360.000000,13500.000000,10061.365234,18359750
2008-04-23,13360.000000,13500.000000,13060.000000,13060.000000,9733.442383,25400650
2008-04-24,13180.000000,13420.000000,13100.000000,13220.000000,9852.686523,25118900
2008-04-25,13400.000000,13800.000000,13320.000000,13800.000000,10284.953125,50257700
2008-04-28,13920.000000,14380.000000,13840.000000,14320.000000,10672.500977,38231450
2008-04-29,14340.000000,14360.000000,14120.000000,14200.000000,10583.068359,21729700
2008-04-30,14180.000000,14360.000000,14100.000000,14220.000000,10597.972656,31382450
2008-05-01,14220.000000,14220.000000,14220.000000,14220.000000,10597.972656,0
2008-05-02,14660.000000,14680.000000,14480.000000,14620.000000,10896.083984,50417500
2008-05-05,14620.000000,14620.000000,14620.000000,14620.000000,10896.083984,0
2008-05-06,14700.000000,14900.000000,14640.000000,14900.000000,11104.765625,38358100
2008-05-07,14760.000000,14900.000000,14640.000000,14820.000000,11045.144531,22328750
2008-05-08,14500.000000,14600.000000,14380.000000,14560.000000,10851.372070,34440750
2008-05-09,14640.000000,14660.000000,14140.000000,14180.000000,10568.164063,29085550
2008-05-12,14180.000000,14180.000000,14180.000000,14180.000000,10568.164063,0
2008-05-13,14360.000000,14700.000000,14200.000000,14700.000000,10955.707031,30044650
2008-05-14,14640.000000,14760.000000,14580.000000,14760.000000,11000.425781,20052950
2008-05-15,14800.000000,15280.000000,14800.000000,15280.000000,11387.973633,27487700
2008-05-16,15200.000000,15280.000000,14980.000000,15200.000000,11328.353516,30207500
2008-05-19,15200.000000,15260.000000,14560.000000,14560.000000,10851.372070,31627250
2008-05-20,14560.000000,14580.000000,14060.000000,14260.000000,10627.785156,45623100
2008-05-21,14040.000000,14520.000000,14020.000000,14360.000000,10702.310547,23699200
2008-05-22,14240.000000,14400.000000,14080.000000,14260.000000,10627.785156,18129850
2008-05-23,14200.000000,14460.000000,14140.000000,14140.000000,10538.350586,14702850
2008-05-26,13980.000000,14000.000000,13440.000000,13580.000000,10120.988281,42225400
2008-05-27,13800.000000,14100.000000,13780.000000,14040.000000,10463.820313,18241350
2008-05-28,14360.000000,14360.000000,13800.000000,13840.000000,10314.761719,20754200
2008-05-29,14080.000000,14600.000000,13940.000000,14600.000000,10881.181641,24855000
2008-05-30,14580.000000,14820.000000,14500.000000,14820.000000,11045.144531,24669600
2008-06-02,14700.000000,14820.000000,14500.000000,14520.000000,10821.557617,19869800
2008-06-03,14440.000000,14440.000000,14060.000000,14080.000000,10493.632813,20968200
2008-06-04,14060.000000,14400.000000,14060.000000,14260.000000,10627.785156,14337000
2008-06-05,14360.000000,14360.000000,14140.000000,14180.000000,10568.164063,18126850
2008-06-06,14180.000000,14180.000000,14180.000000,14180.000000,10568.164063,0
2008-06-09,13680.000000,13840.000000,13640.000000,13720.000000,10225.328125,30999100
2008-06-10,13740.000000,13820.000000,13300.000000,13320.000000,9927.215820,28005300
2008-06-11,13380.000000,13760.000000,13340.000000,13620.000000,10150.800781,23986150
2008-06-12,13380.000000,13560.000000,13260.000000,13260.000000,9882.500977,45085450
2008-06-13,13440.000000,13840.000000,13320.000000,13480.000000,10046.459961,26490150
2008-06-16,13700.000000,13820.000000,13600.000000,13820.000000,10299.855469,16767250
2008-06-17,13820.000000,13900.000000,13620.000000,13760.000000,10255.140625,18272550
2008-06-18,13620.000000,14080.000000,13620.000000,14080.000000,10493.632813,15103800
2008-06-19,13920.000000,13940.000000,13500.000000,13500.000000,10061.365234,25826000
2008-06-20,13760.000000,13760.000000,13300.000000,13360.000000,9957.023438,21409450
2008-06-23,13040.000000,13260.000000,13040.000000,13160.000000,9807.969727,20438500
2008-06-24,13200.000000,13280.000000,13080.000000,13180.000000,9822.877930,15685550
2008-06-25,13160.000000,13220.000000,12880.000000,13100.000000,9763.251953,22329450
2008-06-26,13200.000000,13400.000000,13120.000000,13300.000000,9912.309570,19907250
2008-06-27,12920.000000,13000.000000,12740.000000,12860.000000,9591.591797,25576850
2008-06-30,12760.000000,12800.000000,12500.000000,12500.000000,9323.085938,28598600
2008-07-01,12520.000000,12800.000000,12180.000000,12720.000000,9487.175781,33602250
2008-07-02,12600.000000,12740.000000,12460.000000,12600.000000,9397.672852,24414150
2008-07-03,12340.000000,12900.000000,12340.000000,12660.000000,9442.424805,29315200
2008-07-04,12600.000000,12660.000000,12320.000000,12320.000000,9188.835938,22481600
2008-07-07,12200.000000,12560.000000,12020.000000,12280.000000,9159.003906,26142050
2008-07-08,12220.000000,12360.000000,11860.000000,11860.000000,8845.746094,27884250
2008-07-09,12100.000000,12120.000000,11500.000000,11500.000000,8577.243164,29763900
2008-07-10,11160.000000,11400.000000,11120.000000,11200.000000,8353.488281,53374150
2008-07-11,11220.000000,11460.000000,11140.000000,11360.000000,8472.821289,32717400
2008-07-14,11280.000000,11640.000000,11220.000000,11340.000000,8457.907227,20759300
2008-07-15,11220.000000,11260.000000,11060.000000,11060.000000,8249.070313,27201450
2008-07-16,11140.000000,11340.000000,11080.000000,11220.000000,8368.405273,25858800
2008-07-17,11420.000000,11780.000000,11400.000000,11680.000000,8711.494141,32596450
2008-07-18,11820.000000,11880.000000,11540.000000,11640.000000,8681.661133,15433200
2008-07-21,11640.000000,12120.000000,11640.000000,11980.000000,8935.250000,25987750
2008-07-22,11680.000000,11800.000000,11600.000000,11800.000000,8800.996094,19137950
2008-07-23,11800.000000,11880.000000,11620.000000,11740.000000,8756.245117,28378200
2008-07-24,11740.000000,12280.000000,11660.000000,12280.000000,9159.003906,34992900
2008-07-25,11980.000000,12060.000000,11480.000000,11520.000000,8592.158203,50458700
2008-07-28,11420.000000,11460.000000,11080.000000,11200.000000,8353.488281,43858300
2008-07-29,10960.000000,11020.000000,10840.000000,10880.000000,8114.817871,29814350
2008-07-30,11040.000000,11140.000000,10900.000000,10960.000000,8174.485840,26378350
2008-07-31,10940.000000,11340.000000,10940.000000,11280.000000,8413.157227,26311200
2008-08-01,11180.000000,11340.000000,11140.000000,11300.000000,8428.073242,13485850
